CONTAINER ID   IMAGE                           COMMAND                 CREATED          STATUS          PORTS                      NAMES
d68cd8cc7634   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10132->51820/udp   wireguard_peer132
814178396e43   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10131->51820/udp   wireguard_peer131
d6cf06c8c024   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10130->51820/udp   wireguard_peer130
cf13e8cdcfbb   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10129->51820/udp   wireguard_peer129
cd9b37772cd9   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10128->51820/udp   wireguard_peer128
51630202c2b5   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10127->51820/udp   wireguard_peer127
804a5b1f34ee   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10126->51820/udp   wireguard_peer126
48dcb42f7f5a   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10125->51820/udp   wireguard_peer125
c2067383197b   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10124->51820/udp   wireguard_peer124
93cbe236f80c   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10123->51820/udp   wireguard_peer123
27dca83c78f3   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10122->51820/udp   wireguard_peer122
5253116d07ea   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10121->51820/udp   wireguard_peer121
360d198d068e   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10120->51820/udp   wireguard_peer120
cc70e7fc5312   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10119->51820/udp   wireguard_peer119
9efdeaa01691   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10118->51820/udp   wireguard_peer118
4764c2d975eb   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10117->51820/udp   wireguard_peer117
78410e59f888   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10116->51820/udp   wireguard_peer116
ee5f365ec5a8   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10115->51820/udp   wireguard_peer115
2400e3090220   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10114->51820/udp   wireguard_peer114
4c40d2bd46cc   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10113->51820/udp   wireguard_peer113
2f0e8910b891   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10112->51820/udp   wireguard_peer112
43b74f5fec5b   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10111->51820/udp   wireguard_peer111
a4d471999945   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10110->51820/udp   wireguard_peer110
4724ce1fe793   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10109->51820/udp   wireguard_peer109
b97084e09b16   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10108->51820/udp   wireguard_peer108
cb7ae36f0f81   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10107->51820/udp   wireguard_peer107
537ec52669a9   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10106->51820/udp   wireguard_peer106
bd44d5e71f85   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10105->51820/udp   wireguard_peer105
acf0c1325650   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10104->51820/udp   wireguard_peer104
a33d6cca633a   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10103->51820/udp   wireguard_peer103
997134a92f4d   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10102->51820/udp   wireguard_peer102
b9394e506ade   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   46 minutes ago   Up 46 minutes   0.0.0.0:10101->51820/udp   wireguard_peer101
9b39f3754dce   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10100->51820/udp   wireguard_peer100
cfbf5067c052   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10099->51820/udp   wireguard_peer99
cd62013cfef4   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10098->51820/udp   wireguard_peer98
bfb2f84d445d   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10097->51820/udp   wireguard_peer97
0d8da14acaad   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10096->51820/udp   wireguard_peer96
d47ad4b4164e   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10095->51820/udp   wireguard_peer95
5990435d39db   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10094->51820/udp   wireguard_peer94
89d11e508f5a   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10093->51820/udp   wireguard_peer93
427083443ca1   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10092->51820/udp   wireguard_peer92
696b78cfa4c8   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10091->51820/udp   wireguard_peer91
cc5fe4861293   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10090->51820/udp   wireguard_peer90
57ce9dce6b63   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10089->51820/udp   wireguard_peer89
eeca247b25a4   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10088->51820/udp   wireguard_peer88
b292b1b38002   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10087->51820/udp   wireguard_peer87
b0475eeb006b   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10086->51820/udp   wireguard_peer86
58209c457d4a   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10085->51820/udp   wireguard_peer85
431ce1e46d12   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10084->51820/udp   wireguard_peer84
08e5564cc821   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10083->51820/udp   wireguard_peer83
2025529ae121   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10082->51820/udp   wireguard_peer82
6a562fac3b28   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10081->51820/udp   wireguard_peer81
0ea42154affb   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10080->51820/udp   wireguard_peer80
7b4083e56e37   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10079->51820/udp   wireguard_peer79
a27641d83877   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10078->51820/udp   wireguard_peer78
fd19d3798ee4   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10077->51820/udp   wireguard_peer77
1a75989e7224   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10076->51820/udp   wireguard_peer76
f58ca76cf227   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10075->51820/udp   wireguard_peer75
c472121e0def   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10074->51820/udp   wireguard_peer74
9095eea64f7c   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10073->51820/udp   wireguard_peer73
09c67a9be9b9   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10072->51820/udp   wireguard_peer72
5d92f95033b8   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10071->51820/udp   wireguard_peer71
88cb2177ffb0   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10070->51820/udp   wireguard_peer70
84d94aa8719d   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10069->51820/udp   wireguard_peer69
08bf868c8351   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10068->51820/udp   wireguard_peer68
2c6053f3b124   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10067->51820/udp   wireguard_peer67
e60a107b09ac   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10066->51820/udp   wireguard_peer66
c2ac10f90921   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10065->51820/udp   wireguard_peer65
bbd7597949cb   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10064->51820/udp   wireguard_peer64
f6506a4e488e   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10063->51820/udp   wireguard_peer63
e090fdd8b314   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10062->51820/udp   wireguard_peer62
4b882de91e7b   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10061->51820/udp   wireguard_peer61
d65b4381128a   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10060->51820/udp   wireguard_peer60
b9287205b9e6   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10059->51820/udp   wireguard_peer59
375e06125a54   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10058->51820/udp   wireguard_peer58
c756fb45abc5   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10057->51820/udp   wireguard_peer57
ebfa5c104320   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10056->51820/udp   wireguard_peer56
1e57123ad81a   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10055->51820/udp   wireguard_peer55
c1799d86549b   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10054->51820/udp   wireguard_peer54
a4a90fec2bc8   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10053->51820/udp   wireguard_peer53
1685b860ee4f   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10052->51820/udp   wireguard_peer52
8d78c3910eae   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10051->51820/udp   wireguard_peer51
d3acb37b42cc   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10050->51820/udp   wireguard_peer50
2630dd174089   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10049->51820/udp   wireguard_peer49
a908359702ee   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10048->51820/udp   wireguard_peer48
20031fb81fbd   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10047->51820/udp   wireguard_peer47
1c73ef8c3a74   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10046->51820/udp   wireguard_peer46
063c03c0cdbe   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10045->51820/udp   wireguard_peer45
2a9763ad3f1f   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10044->51820/udp   wireguard_peer44
9e89a2c88cbc   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10043->51820/udp   wireguard_peer43
8313d5344994   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10042->51820/udp   wireguard_peer42
774c52fef29b   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   47 minutes ago   Up 47 minutes   0.0.0.0:10041->51820/udp   wireguard_peer41
cca2c78b8a16   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 47 minutes   0.0.0.0:10040->51820/udp   wireguard_peer40
40c5bd309708   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 47 minutes   0.0.0.0:10039->51820/udp   wireguard_peer39
4377e0a32b96   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10038->51820/udp   wireguard_peer38
be74cb5220f3   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10037->51820/udp   wireguard_peer37
eee9cc5b3d1e   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10036->51820/udp   wireguard_peer36
17d3f8f6c5fb   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10035->51820/udp   wireguard_peer35
c39215fcb29f   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10034->51820/udp   wireguard_peer34
81deade43c61   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10033->51820/udp   wireguard_peer33
ee3753c284b1   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10032->51820/udp   wireguard_peer32
0542e3e7888e   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10031->51820/udp   wireguard_peer31
955bc8731b09   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10030->51820/udp   wireguard_peer30
6f3e3138f34c   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10029->51820/udp   wireguard_peer29
da755533abc2   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10028->51820/udp   wireguard_peer28
b3631c954754   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10027->51820/udp   wireguard_peer27
28f2c018e5a4   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10026->51820/udp   wireguard_peer26
f350fbcfe004   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10025->51820/udp   wireguard_peer25
0ed0930da251   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10024->51820/udp   wireguard_peer24
a9746e3936ce   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10023->51820/udp   wireguard_peer23
97baa89a037d   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10022->51820/udp   wireguard_peer22
3b5dc272509a   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10021->51820/udp   wireguard_peer21
5414ee84ef28   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10020->51820/udp   wireguard_peer20
22361466a727   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10019->51820/udp   wireguard_peer19
14c9629013b7   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10018->51820/udp   wireguard_peer18
5566165b0bec   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10017->51820/udp   wireguard_peer17
193063f1b6a5   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10016->51820/udp   wireguard_peer16
66b1a45334b3   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10015->51820/udp   wireguard_peer15
508914c1610c   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10014->51820/udp   wireguard_peer14
185643f8d33f   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10013->51820/udp   wireguard_peer13
749e48e25dc6   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10012->51820/udp   wireguard_peer12
456bc3620b94   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10011->51820/udp   wireguard_peer11
a6601f23e230   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10010->51820/udp   wireguard_peer10
25050cf3ed4c   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10009->51820/udp   wireguard_peer9
c32772347c7b   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10008->51820/udp   wireguard_peer8
357d83fa6b32   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10007->51820/udp   wireguard_peer7
5fc14aeaf57d   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10006->51820/udp   wireguard_peer6
3bb39094632f   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10005->51820/udp   wireguard_peer5
e067780fc106   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10004->51820/udp   wireguard_peer4
22d7f05ddc8f   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10003->51820/udp   wireguard_peer3
da3d92fa2606   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10002->51820/udp   wireguard_peer2
cd3739128303   ghcr.io/linuxserver/wireguard   "/init ping 10.0.1.1"   48 minutes ago   Up 48 minutes   0.0.0.0:10001->51820/udp   wireguard_peer1

